ID,Date,y,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,timestamp
4362,2/9/2018,2118,18,27.9,52,1.7,2000,17.1,0.2,0,0,Autumn,No Holiday,Yes,9/2/2018
4363,2/9/2018,1986,19,27.3,54,1.5,2000,17.1,0.05,0,0,Autumn,No Holiday,Yes,9/2/2018
4364,2/9/2018,1838,20,26.9,56,1.6,2000,17.3,0,0,0,Autumn,No Holiday,Yes,9/2/2018
4365,2/9/2018,1759,21,26.2,62,2.3,2000,18.3,0,0,0,Autumn,No Holiday,Yes,9/2/2018
4366,2/9/2018,1511,22,25.7,64,1.1,2000,18.3,0,0,0,Autumn,No Holiday,Yes,9/2/2018
4367,2/9/2018,1047,23,25.1,65,2.2,2000,18,0,0,0,Autumn,No Holiday,Yes,9/2/2018
4368,3/9/2018,763,0,24.7,67,1.2,2000,18.1,0,0,0,Autumn,No Holiday,Yes,9/3/2018
4369,3/9/2018,524,1,24.5,68,0.5,2000,18.1,0,0,0,Autumn,No Holiday,Yes,9/3/2018
4370,3/9/2018,321,2,24.3,68,1,2000,18,0,0,0,Autumn,No Holiday,Yes,9/3/2018
4371,3/9/2018,211,3,24.2,70,0.3,2000,18.3,0,0,0,Autumn,No Holiday,Yes,9/3/2018
4372,3/9/2018,153,4,24,70,1.2,2000,18.1,0,0,0,Autumn,No Holiday,Yes,9/3/2018
4373,3/9/2018,264,5,23.9,70,1.5,2000,18,0,0,0,Autumn,No Holiday,Yes,9/3/2018
4374,3/9/2018,656,6,23.8,71,1.2,2000,18.2,0,0,0,Autumn,No Holiday,Yes,9/3/2018
4375,3/9/2018,1287,7,23.9,71,0.4,2000,18.3,0.02,0,0,Autumn,No Holiday,Yes,9/3/2018
4376,3/9/2018,1580,8,24.2,70,1.4,2000,18.3,0.16,0,0,Autumn,No Holiday,Yes,9/3/2018
4377,3/9/2018,719,9,23.6,86,1.2,336,21.1,0.14,2,0,Autumn,No Holiday,Yes,9/3/2018
4378,3/9/2018,434,10,23.3,89,0.7,1716,21.3,0.2,0.5,0,Autumn,No Holiday,Yes,9/3/2018
4379,3/9/2018,443,11,23.7,86,0.6,1798,21.2,0.31,0,0,Autumn,No Holiday,Yes,9/3/2018
4380,3/9/2018,673,12,23.9,83,1.1,1901,20.8,0.27,0,0,Autumn,No Holiday,Yes,9/3/2018
4381,3/9/2018,731,13,24.9,78,1.5,1910,20.7,0.72,0,0,Autumn,No Holiday,Yes,9/3/2018
4382,3/9/2018,532,14,25.6,77,0.8,1930,21.2,0.78,0,0,Autumn,No Holiday,Yes,9/3/2018
4383,3/9/2018,137,15,25.7,81,0.7,1825,22.1,0.43,0,0,Autumn,No Holiday,Yes,9/3/2018
4384,3/9/2018,39,16,25.5,91,1.3,403,23.9,0.23,3.5,0,Autumn,No Holiday,Yes,9/3/2018
4385,3/9/2018,23,17,22.7,96,4.9,452,22,0.07,13,0,Autumn,No Holiday,Yes,9/3/2018
4386,3/9/2018,113,18,21.9,97,1.8,757,21.3,0.02,13,0,Autumn,No Holiday,Yes,9/3/2018
4387,3/9/2018,73,19,21.7,97,0.2,1154,21.1,0.01,1,0,Autumn,No Holiday,Yes,9/3/2018
4388,3/9/2018,151,20,21.5,97,0.3,2000,20.9,0,0.5,0,Autumn,No Holiday,Yes,9/3/2018
4389,3/9/2018,110,21,21.6,97,0.5,646,21,0,0.5,0,Autumn,No Holiday,Yes,9/3/2018
4390,3/9/2018,379,22,21.7,97,0.4,440,21.1,0,0.5,0,Autumn,No Holiday,Yes,9/3/2018
4391,3/9/2018,486,23,21.7,97,0.8,838,21.1,0,0,0,Autumn,No Holiday,Yes,9/3/2018
4392,4/9/2018,500,0,21.4,97,0.1,404,20.8,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4393,4/9/2018,486,1,21.3,97,1.1,570,20.7,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4394,4/9/2018,324,2,20.9,96,0.4,970,20.2,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4395,4/9/2018,223,3,20.6,97,0.2,500,20.1,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4396,4/9/2018,186,4,20.4,97,2.7,704,19.9,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4397,4/9/2018,219,5,20.2,97,1.2,528,19.7,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4398,4/9/2018,602,6,20,97,0,647,19.5,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4399,4/9/2018,1289,7,20.1,97,1.9,443,19.6,0.03,0,0,Autumn,No Holiday,Yes,9/4/2018
4400,4/9/2018,2059,8,20.5,90,1.9,490,18.7,0.53,0,0,Autumn,No Holiday,Yes,9/4/2018
4401,4/9/2018,1083,9,21.6,81,2.3,1669,18.1,1.2,0,0,Autumn,No Holiday,Yes,9/4/2018
4402,4/9/2018,822,10,23.1,73,3.1,2000,17.9,2.24,0,0,Autumn,No Holiday,Yes,9/4/2018
4403,4/9/2018,940,11,24.5,64,2.7,2000,17.2,2.7,0,0,Autumn,No Holiday,Yes,9/4/2018
4404,4/9/2018,995,12,25.8,57,2.8,2000,16.6,3.02,0,0,Autumn,No Holiday,Yes,9/4/2018
4405,4/9/2018,997,13,26.5,58,2.8,2000,17.5,2.87,0,0,Autumn,No Holiday,Yes,9/4/2018
4406,4/9/2018,987,14,27.4,52,3.8,1998,16.6,2.67,0,0,Autumn,No Holiday,Yes,9/4/2018
4407,4/9/2018,1178,15,26.7,51,3.4,2000,15.7,2.09,0,0,Autumn,No Holiday,Yes,9/4/2018
4408,4/9/2018,1429,16,27.1,47,4.3,2000,14.8,1.82,0,0,Autumn,No Holiday,Yes,9/4/2018
4409,4/9/2018,1993,17,27.6,47,3.3,2000,15.2,1.49,0,0,Autumn,No Holiday,Yes,9/4/2018
4410,4/9/2018,3166,18,26.8,53,2.6,2000,16.4,0.8,0,0,Autumn,No Holiday,Yes,9/4/2018
4411,4/9/2018,2491,19,25.1,49,3.1,2000,13.6,0.18,0,0,Autumn,No Holiday,Yes,9/4/2018
4412,4/9/2018,2259,20,23.7,49,3.3,2000,12.3,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4413,4/9/2018,2212,21,22.9,55,3,2000,13.3,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4414,4/9/2018,1856,22,22.2,58,1.5,2000,13.5,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4415,4/9/2018,1233,23,21.7,60,0.5,2000,13.5,0,0,0,Autumn,No Holiday,Yes,9/4/2018
4416,5/9/2018,983,0,21.1,64,1.5,2000,14,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4417,5/9/2018,748,1,20.9,66,1.1,2000,14.3,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4418,5/9/2018,493,2,20.6,72,0.9,2000,15.3,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4419,5/9/2018,376,3,20.2,77,0.4,2000,16,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4420,5/9/2018,220,4,19.9,81,0.2,2000,16.5,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4421,5/9/2018,249,5,19.7,82,0.5,2000,16.5,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4422,5/9/2018,676,6,19.8,82,0.5,2000,16.6,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4423,5/9/2018,1487,7,19.8,79,0.9,2000,16,0.13,0,0,Autumn,No Holiday,Yes,9/5/2018
4424,5/9/2018,2312,8,21.2,69,1.9,2000,15.2,0.74,0,0,Autumn,No Holiday,Yes,9/5/2018
4425,5/9/2018,1195,9,23.4,59,3,1974,14.9,1.46,0,0,Autumn,No Holiday,Yes,9/5/2018
4426,5/9/2018,847,10,25.4,49,3.9,1996,13.9,2.13,0,0,Autumn,No Holiday,Yes,9/5/2018
4427,5/9/2018,937,11,26.4,47,2.9,2000,14.1,2.38,0,0,Autumn,No Holiday,Yes,9/5/2018
4428,5/9/2018,1072,12,27.1,44,5,2000,13.7,2.8,0,0,Autumn,No Holiday,Yes,9/5/2018
4429,5/9/2018,1039,13,27.3,46,4.8,1983,14.6,2.92,0,0,Autumn,No Holiday,Yes,9/5/2018
4430,5/9/2018,989,14,27.9,42,5,1914,13.7,2.79,0,0,Autumn,No Holiday,Yes,9/5/2018
4431,5/9/2018,1131,15,28.1,43,5.1,1929,14.3,2.65,0,0,Autumn,No Holiday,Yes,9/5/2018
4432,5/9/2018,1446,16,28.2,37,4,1987,12.1,2.03,0,0,Autumn,No Holiday,Yes,9/5/2018
4433,5/9/2018,2068,17,27.7,40,5,2000,12.8,1.51,0,0,Autumn,No Holiday,Yes,9/5/2018
4434,5/9/2018,3160,18,27,45,2.4,2000,14,0.77,0,0,Autumn,No Holiday,Yes,9/5/2018
4435,5/9/2018,2468,19,25.4,55,3.2,2000,15.6,0.15,0,0,Autumn,No Holiday,Yes,9/5/2018
4436,5/9/2018,2177,20,24.5,64,2,2000,17.2,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4437,5/9/2018,2024,21,23.9,75,2.3,1975,19.1,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4438,5/9/2018,1798,22,23.6,82,1.8,1673,20.3,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4439,5/9/2018,1219,23,23,83,1.8,1469,19.9,0,0,0,Autumn,No Holiday,Yes,9/5/2018
4440,6/9/2018,963,0,22.5,83,0.5,1593,19.4,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4441,6/9/2018,743,1,21.9,85,0.2,1410,19.2,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4442,6/9/2018,531,2,21.6,86,0.2,1353,19.1,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4443,6/9/2018,320,3,21.5,85,0.1,1282,18.8,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4444,6/9/2018,215,4,21.6,87,0.4,951,19.3,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4445,6/9/2018,247,5,21.7,87,0.6,846,19.4,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4446,6/9/2018,680,6,21.4,84,0.8,1506,18.5,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4447,6/9/2018,1438,7,20.9,83,0.4,1388,17.8,0.09,0,0,Autumn,No Holiday,Yes,9/6/2018
4448,6/9/2018,2270,8,21.8,77,0.9,1419,17.5,0.43,0,0,Autumn,No Holiday,Yes,9/6/2018
4449,6/9/2018,1186,9,23.5,72,0.5,1485,18.1,0.95,0,0,Autumn,No Holiday,Yes,9/6/2018
4450,6/9/2018,835,10,24.6,70,1.2,1454,18.7,0.96,0,0,Autumn,No Holiday,Yes,9/6/2018
4451,6/9/2018,941,11,25.9,63,2.5,1693,18.3,1.32,0,0,Autumn,No Holiday,Yes,9/6/2018
4452,6/9/2018,1041,12,26.9,60,2.3,1592,18.4,1.67,0,0,Autumn,No Holiday,Yes,9/6/2018
4453,6/9/2018,1049,13,28,52,2.3,1642,17.2,1.85,0,0,Autumn,No Holiday,Yes,9/6/2018
4454,6/9/2018,1032,14,27.9,47,3.2,1869,15.5,1.65,0,0,Autumn,No Holiday,Yes,9/6/2018
4455,6/9/2018,1089,15,27.8,48,3,1880,15.7,0.93,0,0,Autumn,No Holiday,Yes,9/6/2018
4456,6/9/2018,1292,16,26.9,55,3.9,1909,17,0.54,0,0,Autumn,No Holiday,Yes,9/6/2018
4457,6/9/2018,1525,17,26.6,63,3,2000,18.9,0.43,0,0,Autumn,No Holiday,Yes,9/6/2018
4458,6/9/2018,2497,18,25.8,58,2.9,2000,16.9,0.16,0,0,Autumn,No Holiday,Yes,9/6/2018
4459,6/9/2018,1990,19,25.3,71,3.3,2000,19.6,0.05,0,0,Autumn,No Holiday,Yes,9/6/2018
4460,6/9/2018,1900,20,25.1,71,3.6,2000,19.4,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4461,6/9/2018,1851,21,24.6,70,2.5,2000,18.7,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4462,6/9/2018,1641,22,24.3,71,2.5,1992,18.6,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4463,6/9/2018,562,23,23.9,71,4.7,1982,18.3,0,0,0,Autumn,No Holiday,Yes,9/6/2018
4464,7/9/2018,556,0,21.3,82,3.5,1933,18,0,1,0,Autumn,No Holiday,Yes,9/7/2018
4465,7/9/2018,345,1,21.6,77,2.6,1777,17.3,0,0,0,Autumn,No Holiday,Yes,9/7/2018
4466,7/9/2018,259,2,21.3,76,2.2,1559,16.8,0,0.5,0,Autumn,No Holiday,Yes,9/7/2018
4467,7/9/2018,259,3,21.1,75,1.8,1551,16.4,0,0,0,Autumn,No Holiday,Yes,9/7/2018
4468,7/9/2018,185,4,20.8,66,1.5,1719,14.2,0,0,0,Autumn,No Holiday,Yes,9/7/2018
4469,7/9/2018,247,5,20.5,67,1.2,1649,14.1,0,0,0,Autumn,No Holiday,Yes,9/7/2018
4470,7/9/2018,624,6,20.2,70,1.6,1690,14.5,0,0,0,Autumn,No Holiday,Yes,9/7/2018
4471,7/9/2018,1346,7,20.3,74,1.8,1372,15.5,0.07,0,0,Autumn,No Holiday,Yes,9/7/2018
4472,7/9/2018,2260,8,20.5,78,2.5,1250,16.5,0.32,0,0,Autumn,No Holiday,Yes,9/7/2018
4473,7/9/2018,1194,9,21.3,63,2.7,1969,13.9,1.15,0,0,Autumn,No Holiday,Yes,9/7/2018
4474,7/9/2018,896,10,22.6,58,1.8,1962,13.9,2.02,0,0,Autumn,No Holiday,Yes,9/7/2018
4475,7/9/2018,988,11,23.8,51,3.5,1970,13,2.62,0,0,Autumn,No Holiday,Yes,9/7/2018
4476,7/9/2018,1213,12,24.2,50,3.8,2000,13.1,2.85,0,0,Autumn,No Holiday,Yes,9/7/2018
4477,7/9/2018,1119,13,24.3,50,2.9,2000,13.2,2.37,0,0,Autumn,No Holiday,Yes,9/7/2018
4478,7/9/2018,1187,14,25.2,43,3.2,1981,11.7,2.59,0,0,Autumn,No Holiday,Yes,9/7/2018
4479,7/9/2018,1391,15,24.7,44,4.2,2000,11.6,1.92,0,0,Autumn,No Holiday,Yes,9/7/2018
4480,7/9/2018,1577,16,25.2,39,2.8,1987,10.2,1.65,0,0,Autumn,No Holiday,Yes,9/7/2018
4481,7/9/2018,2183,17,24.5,37,3.2,2000,8.8,1.04,0,0,Autumn,No Holiday,Yes,9/7/2018
4482,7/9/2018,3154,18,24.4,34,2.4,2000,7.5,0.84,0,0,Autumn,No Holiday,Yes,9/7/2018
4483,7/9/2018,2365,19,22.6,39,2.8,2000,7.9,0.14,0,0,Autumn,No Holiday,Yes,9/7/2018
4484,7/9/2018,1959,20,21.6,43,1.4,2000,8.4,0,0,0,Autumn,No Holiday,Yes,9/7/2018
4485,7/9/2018,1915,21,20.6,48,2.1,2000,9.1,0,0,0,Autumn,No Holiday,Yes,9/7/2018
4486,7/9/2018,1796,22,19.8,51,1.2,2000,9.3,0,0,0,Autumn,No Holiday,Yes,9/7/2018
4487,7/9/2018,1363,23,19.4,50,2.8,2000,8.6,0,0,0,Autumn,No Holiday,Yes,9/7/2018
4488,8/9/2018,1107,0,19.2,53,3.7,2000,9.3,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4489,8/9/2018,1001,1,18.9,55,2.3,2000,9.6,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4490,8/9/2018,692,2,18.5,57,2.3,2000,9.8,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4491,8/9/2018,504,3,17.8,60,0.2,2000,9.9,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4492,8/9/2018,285,4,17.2,66,0.6,2000,10.7,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4493,8/9/2018,227,5,16.7,70,0.8,2000,11.1,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4494,8/9/2018,322,6,16.2,70,0.3,2000,10.7,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4495,8/9/2018,511,7,16,70,1.1,2000,10.5,0.11,0,0,Autumn,No Holiday,Yes,9/8/2018
4496,8/9/2018,827,8,17.1,57,1,1979,8.5,0.76,0,0,Autumn,No Holiday,Yes,9/8/2018
4497,8/9/2018,956,9,19.9,51,0.6,1906,9.4,1.46,0,0,Autumn,No Holiday,Yes,9/8/2018
4498,8/9/2018,1096,10,22.2,43,0.9,1891,9,2.09,0,0,Autumn,No Holiday,Yes,9/8/2018
4499,8/9/2018,1179,11,24.2,41,1.5,1818,10.1,2.62,0,0,Autumn,No Holiday,Yes,9/8/2018
4500,8/9/2018,1273,12,25.2,36,2.4,1995,9,2.93,0,0,Autumn,No Holiday,Yes,9/8/2018
4501,8/9/2018,1505,13,26.1,32,3,1985,8.1,3.06,0,0,Autumn,No Holiday,Yes,9/8/2018
4502,8/9/2018,1554,14,26.8,31,2.8,2000,8.2,2.96,0,0,Autumn,No Holiday,Yes,9/8/2018
4503,8/9/2018,1792,15,26.9,33,2.9,1997,9.2,2.65,0,0,Autumn,No Holiday,Yes,9/8/2018
4504,8/9/2018,1943,16,27.7,32,1.4,2000,9.4,2.05,0,0,Autumn,No Holiday,Yes,9/8/2018
4505,8/9/2018,2167,17,27.2,35,1.7,2000,10.3,1.32,0,0,Autumn,No Holiday,Yes,9/8/2018
4506,8/9/2018,2255,18,25.7,38,1.5,2000,10.3,0.64,0,0,Autumn,No Holiday,Yes,9/8/2018
4507,8/9/2018,1978,19,24,41,1.9,2000,9.9,0.1,0,0,Autumn,No Holiday,Yes,9/8/2018
4508,8/9/2018,1944,20,22.8,45,2,2000,10.2,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4509,8/9/2018,1878,21,22.1,49,1.7,2000,10.8,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4510,8/9/2018,1675,22,21.5,51,2,2000,10.9,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4511,8/9/2018,1142,23,20.7,52,1.4,2000,10.4,0,0,0,Autumn,No Holiday,Yes,9/8/2018
4512,9/9/2018,1185,0,19.6,53,1.5,2000,9.7,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4513,9/9/2018,835,1,18.8,54,0.1,2000,9.2,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4514,9/9/2018,589,2,18.1,57,0.3,2000,9.4,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4515,9/9/2018,395,3,17.4,57,0.6,2000,8.7,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4516,9/9/2018,264,4,17,59,0,2000,8.9,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4517,9/9/2018,165,5,16.3,66,0.5,2000,9.9,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4518,9/9/2018,255,6,15.8,69,0.9,2000,10.1,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4519,9/9/2018,366,7,15.7,68,0.9,2000,9.8,0.05,0,0,Autumn,No Holiday,Yes,9/9/2018
4520,9/9/2018,644,8,17.4,56,0.8,2000,8.5,0.49,0,0,Autumn,No Holiday,Yes,9/9/2018
4521,9/9/2018,803,9,20.4,51,1.8,2000,9.9,1.43,0,0,Autumn,No Holiday,Yes,9/9/2018
4522,9/9/2018,928,10,22.9,45,1.5,2000,10.3,2.1,0,0,Autumn,No Holiday,Yes,9/9/2018
4523,9/9/2018,1051,11,24.4,41,1.3,1982,10.2,2.61,0,0,Autumn,No Holiday,Yes,9/9/2018
4524,9/9/2018,1220,12,25.9,39,1.2,1950,10.8,2.89,0,0,Autumn,No Holiday,Yes,9/9/2018
4525,9/9/2018,1432,13,27.2,32,1.7,2000,9,3.12,0,0,Autumn,No Holiday,Yes,9/9/2018
4526,9/9/2018,1662,14,28.2,29,2,2000,8.4,3.09,0,0,Autumn,No Holiday,Yes,9/9/2018
4527,9/9/2018,1877,15,28.9,27,1.8,2000,8,2.9,0,0,Autumn,No Holiday,Yes,9/9/2018
4528,9/9/2018,2099,16,27.1,35,0.9,2000,10.3,1.27,0,0,Autumn,No Holiday,Yes,9/9/2018
4529,9/9/2018,2201,17,27.7,33,1.1,2000,9.9,1.21,0,0,Autumn,No Holiday,Yes,9/9/2018
4530,9/9/2018,2368,18,26,35,0.3,2000,9.3,0.2,0,0,Autumn,No Holiday,Yes,9/9/2018
4531,9/9/2018,2033,19,24.1,56,2.5,2000,14.7,0.04,0,0,Autumn,No Holiday,Yes,9/9/2018
4532,9/9/2018,1930,20,22.9,58,2.6,2000,14.1,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4533,9/9/2018,1820,21,22.2,57,1.2,2000,13.2,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4534,9/9/2018,1291,22,21.8,54,1.6,2000,12,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4535,9/9/2018,941,23,21.2,56,2.5,2000,12,0,0,0,Autumn,No Holiday,Yes,9/9/2018
4536,10/9/2018,792,0,20.7,57,1.8,2000,11.8,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4537,10/9/2018,487,1,20.5,58,1.7,2000,11.9,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4538,10/9/2018,332,2,20,59,1.5,2000,11.7,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4539,10/9/2018,176,3,19.7,60,1.9,2000,11.7,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4540,10/9/2018,188,4,19.4,61,1.6,2000,11.6,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4541,10/9/2018,226,5,19.1,62,1.6,2000,11.6,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4542,10/9/2018,691,6,18.7,64,0.9,2000,11.7,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4543,10/9/2018,1463,7,18.9,63,1.8,2000,11.6,0.09,0,0,Autumn,No Holiday,Yes,9/10/2018
4544,10/9/2018,2278,8,20.1,57,1.6,2000,11.3,0.73,0,0,Autumn,No Holiday,Yes,9/10/2018
4545,10/9/2018,1125,9,22.3,52,1.9,2000,11.9,1.43,0,0,Autumn,No Holiday,Yes,9/10/2018
4546,10/9/2018,862,10,24,47,1.6,1996,11.9,2.08,0,0,Autumn,No Holiday,Yes,9/10/2018
4547,10/9/2018,934,11,25.3,44,1.2,1948,12.1,2.59,0,0,Autumn,No Holiday,Yes,9/10/2018
4548,10/9/2018,1095,12,26.7,40,1.4,2000,11.9,2.92,0,0,Autumn,No Holiday,Yes,9/10/2018
4549,10/9/2018,1057,13,27.1,38,1.7,2000,11.5,2.56,0,0,Autumn,No Holiday,Yes,9/10/2018
4550,10/9/2018,1064,14,27.8,37,1.4,1983,11.7,2.67,0,0,Autumn,No Holiday,Yes,9/10/2018
4551,10/9/2018,1249,15,27.6,38,1.4,2000,11.9,2.09,0,0,Autumn,No Holiday,Yes,9/10/2018
4552,10/9/2018,1467,16,27.5,39,1.5,2000,12.3,1.46,0,0,Autumn,No Holiday,Yes,9/10/2018
4553,10/9/2018,2147,17,26.6,40,1.4,2000,11.8,0.69,0,0,Autumn,No Holiday,Yes,9/10/2018
4554,10/9/2018,3298,18,25.9,42,1.1,2000,11.9,0.48,0,0,Autumn,No Holiday,Yes,9/10/2018
4555,10/9/2018,2518,19,24.4,47,2,2000,12.3,0.05,0,0,Autumn,No Holiday,Yes,9/10/2018
4556,10/9/2018,2240,20,23.4,48,1.8,2000,11.7,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4557,10/9/2018,2090,21,22.5,48,1.4,2000,10.9,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4558,10/9/2018,1779,22,21.7,50,1.6,2000,10.8,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4559,10/9/2018,1223,23,20.8,51,1.7,2000,10.2,0,0,0,Autumn,No Holiday,Yes,9/10/2018
4560,11/9/2018,910,0,20.1,52,1.5,2000,9.9,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4561,11/9/2018,662,1,19.5,52,1.3,2000,9.3,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4562,11/9/2018,435,2,18.9,52,1.1,2000,8.8,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4563,11/9/2018,261,3,18.2,52,1.5,2000,8.1,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4564,11/9/2018,193,4,17.7,52,1.5,2000,7.7,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4565,11/9/2018,258,5,17.2,54,1.3,2000,7.7,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4566,11/9/2018,678,6,17,55,1.2,2000,7.8,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4567,11/9/2018,1556,7,16.9,55,1.4,2000,7.7,0.07,0,0,Autumn,No Holiday,Yes,9/11/2018
4568,11/9/2018,2369,8,17.8,53,1.4,2000,8,0.51,0,0,Autumn,No Holiday,Yes,9/11/2018
4569,11/9/2018,1234,9,19.8,49,1.9,2000,8.7,1.24,0,0,Autumn,No Holiday,Yes,9/11/2018
4570,11/9/2018,922,10,21.9,43,1.1,2000,8.7,1.89,0,0,Autumn,No Holiday,Yes,9/11/2018
4571,11/9/2018,1012,11,23.7,40,2,2000,9.2,2.6,0,0,Autumn,No Holiday,Yes,9/11/2018
4572,11/9/2018,1192,12,24.5,40,1.3,1973,10,2.64,0,0,Autumn,No Holiday,Yes,9/11/2018
4573,11/9/2018,1102,13,25.7,40,2.2,1997,11,2.98,0,0,Autumn,No Holiday,Yes,9/11/2018
4574,11/9/2018,1115,14,25.8,37,1.5,1995,9.9,2.22,0,0,Autumn,No Holiday,Yes,9/11/2018
4575,11/9/2018,1222,15,26,40,1.9,2000,11.3,1.53,0,0,Autumn,No Holiday,Yes,9/11/2018
4576,11/9/2018,1527,16,25.5,44,1.4,2000,12.3,1,0,0,Autumn,No Holiday,Yes,9/11/2018
4577,11/9/2018,2171,17,25.4,44,1.2,2000,12.2,0.84,0,0,Autumn,No Holiday,Yes,9/11/2018
4578,11/9/2018,3222,18,24.7,45,0.7,2000,11.9,0.3,0,0,Autumn,No Holiday,Yes,9/11/2018
4579,11/9/2018,2455,19,23.7,49,1.8,2000,12.3,0.03,0,0,Autumn,No Holiday,Yes,9/11/2018
4580,11/9/2018,2072,20,22.9,48,1.2,2000,11.2,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4581,11/9/2018,2018,21,22.2,50,1.3,2000,11.2,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4582,11/9/2018,1868,22,21.6,52,1.9,2000,11.3,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4583,11/9/2018,1240,23,20.9,53,1.8,2000,10.9,0,0,0,Autumn,No Holiday,Yes,9/11/2018
4584,12/9/2018,949,0,20.2,54,1.2,2000,10.5,0,0,0,Autumn,No Holiday,Yes,9/12/2018
4585,12/9/2018,691,1,19.6,56,1.2,2000,10.5,0,0,0,Autumn,No Holiday,Yes,9/12/2018
4586,12/9/2018,462,2,19,56,0.9,2000,10,0,0,0,Autumn,No Holiday,Yes,9/12/2018
4587,12/9/2018,297,3,18.4,57,1.3,2000,9.7,0,0,0,Autumn,No Holiday,Yes,9/12/2018
4588,12/9/2018,215,4,18,59,1.5,2000,9.8,0,0,0,Autumn,No Holiday,Yes,9/12/2018
4589,12/9/2018,241,5,17.5,60,1.6,2000,9.6,0,0,0,Autumn,No Holiday,Yes,9/12/2018
4590,12/9/2018,656,6,17,63,1.3,2000,9.8,0,0,0,Autumn,No Holiday,Yes,9/12/2018
4591,12/9/2018,1551,7,16.8,61,1.3,2000,9.2,0.06,0,0,Autumn,No Holiday,Yes,9/12/2018
4592,12/9/2018,2391,8,18.2,56,1.5,1994,9.2,0.62,0,0,Autumn,No Holiday,Yes,9/12/2018
